股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
603172.SH,万丰股份,18.58,20240403,47269826.34,40053552.97,7216273.37,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.8473386951309032,1/78,染料+高性能纤维+注册制次新股,10.00592066,221,620200400.0,18.58,18.58,18.58,18.58,0,1894523,603172
600255.SH,鑫科材料,2.18,20240403,66449845.58,56103598.58,10346247.0,日涨幅偏离值达7%的证券,单日榜,0.8442999090563124,2/78,铜合金加工+锂电池+国企改革,10.1010101,5666,3937400361.9,1.99,2.18,1.97,2.18,10.60606,9.3852829E7,600255
603818.SH,曲美家居,4.35,20240403,31634194.0,26509397.0,5124797.0,日涨幅偏离值达7%的证券,单日榜,0.8379981800705907,3/78,中高档民用家具,10.12658228,2179,2524720625.1,3.98,4.35,3.96,4.35,9.873417,1.4294711E7,603818
002023.SZ,海特高新,10.75,20240403,149624644.24,121365813.82,28258830.42,日振幅值达15%的证券,单日榜,0.8111351872311058,4/78,eVTOL模拟机+飞行员培训+集成电路,10.03070624,4790,7964247526.25,9.5,10.75,9.23,10.75,15.55783,6.2632172E7,002023
605488.SH,福莱新材,16.56,20240403,38351730.6,26178658.6,12173072.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.6825939322800729,5/78,一季报预增+消费电子+华为+传感器+功能性涂布复合材料,10.03322259,704,903325925.52,16.56,16.56,16.56,16.56,0,1605885,605488
001216.SZ,华瓷股份,14.89,20240403,40688671.4,25106673.4,15581998.0,日换手率达20%的证券,单日榜,0.6170433326068248,7/78,,-0.60080107,599,937574163.0,16.4,16.41,14.86,14.89,10.347129,1.9364782E7,001216
000506.SZ,中润资源,5.01,20240403,228680304.28,139602800.19,89077504.09,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.6104714642108748,8/78,黄金+房地产开发,10.10989011,7557,4652641514.61,4.68,5.01,4.54,5.01,10.32967,2.12690644E8,000506
000506.SZ,中润资源,5.01,20240403,145870282.08,73533643.07,72336639.01,日涨幅偏离值达7%的证券,单日榜,0.5041029743787823,9/78,黄金+房地产开发,10.10989011,7557,4652641514.61,4.68,5.01,4.54,5.01,10.32967,2.12690644E8,000506
001299.SZ,美能能源,15.09,20240403,62698635.44,30742607.46,31956027.98,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.49032338972383865,10/78,天然气+天然气管道掺氢,9.98542274,348,773595474.51,14.74,15.09,13.72,15.09,9.985422,2.1275654E7,001299
605588.SH,冠石科技,50.46,20240403,49015736.0,23469866.0,25545870.0,日换手率达20%的证券,单日榜,0.4788230865287833,11/78,光掩膜版制造项目+华为+光学光电子,10.00654022,640,1165603848.06,45.13,50.46,44.1,50.46,13.865271,8162012,605588
601212.SH,白银有色,3.28,20240403,142696706.0,64287424.96,78409281.04,日涨幅偏离值达7%的证券,单日榜,0.45051793248822436,13/78,金属+黄金+锂电池+超导,10.06711409,1736,24287660396.08,3.05,3.28,3.02,3.28,8.724832,2.69926759E8,601212
002796.SZ,世嘉科技,13.89,20240403,77846206.93,25727554.87,52118652.06,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.33049208027739163,16/78,5G+滤波器+天线,9.97624703,1922,3220199025.87,13.89,13.89,13.89,13.89,0,1.0326737E7,002796
600097.SH,开创国际,11.21,20240403,50205929.0,14193547.9,36012381.1,日振幅值达15%的证券,单日榜,0.28270660821752747,18/78,,1.53985507,6497,2700898826.39,10.56,12.14,10.32,11.21,16.485507,4.0568249E7,600097
603373.SH,安邦护卫,35.87,20240403,22046592.0,5822728.8,16223863.2,日换手率达20%的证券,单日榜,0.26411015362374374,19/78,,-2.65943012,69,944858413.56,36,37.18,35.13,35.87,5.563093,6028339,603373
001299.SZ,美能能源,15.09,20240403,42755264.92,11106901.94,31648362.98,日换手率达20%的证券,单日榜,0.25977857839922835,20/78,天然气+天然气管道掺氢,9.98542274,348,773595474.51,14.74,15.09,13.72,15.09,9.985422,2.1275654E7,001299
001696.SZ,宗申动力,8.79,20240403,220050098.68,57071899.0,162978199.68,日振幅值达15%的证券,单日榜,0.2593586612428417,21/78,,-1.01351351,6570,7834876182.75,7.99,9.38,7.99,8.79,15.653153,2.02286926E8,001696
605198.SH,安德利,40.19,20240403,51759299.98,12748292.06,39011007.92,日振幅值达15%的证券,单日榜,0.24629954549087782,22/78,,6.32275132,857,10872841840.0,36,41.58,35.09,40.19,17.169312,6974983,605198
603988.SH,中电电机,11.37,20240403,27196186.0,6269403.0,20926783.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.23052508171550232,23/78,风电+电动机,9.96131528,2292,2674224000.0,11.37,11.37,11.3,11.37,0.676982,7649448,603988
603967.SH,中创物流,11.42,20240403,65781874.68,15139264.58,50642610.1,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.23014340429861402,24/78,无人机物流+航运+智能物流+中俄贸易,10.01926782,1198,3958933828.2,11.42,11.42,9.91,11.42,14.547206,3.3233249E7,603967
000737.SZ,北方铜业,10.79,20240403,234776758.17,52760139.17,182016619.0,日涨幅偏离值达7%的证券,单日榜,0.2247247111734834,26/78,金属铜+黄金+国企改革,9.98980632,6533,7836470801.38,10.16,10.79,9.76,10.79,10.49949,1.97050344E8,000737
001255.SZ,博菲电气,31.50,20240403,62808030.48,12794965.06,50013065.42,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.2037154319633428,27/78,电气绝缘材料+新能源汽车+有机硅+光伏,9.98603352,364,630000000.0,29.87,31.5,28.78,31.5,9.497206,7968739,001255
000612.SZ,焦作万方,7.12,20240403,202395833.43,33346571.54,169049261.89,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.16475917994395442,30/78,,7.71558245,6671,8482911425.28,6.8,7.22,6.55,7.12,10.136157,1.07584559E8,000612
605378.SH,野马电池,23.83,20240403,12210857.5,1763262.54,10447594.96,日换手率达20%的证券,单日榜,0.1444012052388622,32/78,,-7.5998449,724,794492200.0,25.51,26.33,23.69,23.83,10.236525,8192110,605378
600281.SH,华阳新材,4.42,20240403,42964328.29,3407742.29,39556586.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.07931561892457553,33/78,小金属+贵金属回收+可降解塑料+国企改革,9.95024876,5675,2273656950.5,4.33,4.42,4.22,4.42,4.975124,4.3824428E7,600281
002207.SZ,准油股份,6.70,20240403,54676555.25,4288562.79,50387992.46,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.07843513129880288,34/78,石油+天然气+新疆国企,10.01642036,3934,1747410920.0,6.3,6.7,6.3,6.7,6.568144,3.2462848E7,002207
603603.SH,退市博天,0.41,20240403,2849554.0,217157.0,2632397.0,退市整理证券,单日榜,0.07620736438053113,35/78,,-6.81818182,1734,335192516.43,0.44,0.44,0.41,0.41,6.818181,2.2435355E7,603603
